number_of_snps	CellType
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
5	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
5	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
5	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
3	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
4	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
2	CD56-positive_natural_killer_cells-Roadmap
0	CD56-positive_natural_killer_cells-Roadmap
1	CD56-positive_natural_killer_cells-Roadmap
2	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
2	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
1	erythroblast-Corces2016
0	erythroblast-Corces2016
0	erythroblast-Corces2016
1	erythroblast-Corces2016
